,formula,Number of Atoms,Density (g cm-3),Volume (Å3),the total atomic mass (amu),Bulk modulus (GPa),Shear modulus (GPa),Sound velocity of the transverse wave (m s-1),Sound velocity of the longitude wave (m s-1),Poisson ratio,Acoustic Debye Temperature (K),Kappa_cal (W m-1 K-1)
mp-1204303,Cs4K4Pd4N16O50,78,2.53500661272223,1400.35414102,2137.754,17.08958752644877,6.299120672232135,1576.341886717578,3170.8950447992534,0.3358688825320126,47.07399536850956,0.0707320253945303
mp-779544,Ba24Y12O42,78,5.164208866792576,1618.9265657,5034.678,63.54219317670583,33.508828114969944,2547.2860684450684,4577.761167090271,0.2757460871508287,71.92491145569169,0.9329330686942152
mp-1197258,Rb21Tl7Br42O8,78,3.68859300549908,3020.55439533,6709.469,16.953997982913,5.466625179558739,1217.3887371884323,2563.66516807698,0.3544267923440232,28.20701229447986,0.052865485364334
mp-1204184,Mn10As8H20O40,78,3.484831625739404,861.9582803,1808.876,55.0846927619959,21.156995644909408,2463.9738740490134,4888.954691641348,0.329755320871503,86.43031495966795,0.3303899195983739
mp-744309,Ni2H40Se4N4O28,78,1.651083584118693,983.16722483,977.546,14.042578838904362,6.429619602187572,1973.3681296063392,3700.987811359706,0.3013806727931111,66.00792534872545,0.1014434922910508
mp-758358,Li9V9P12O48,78,2.7561093774070504,1000.51691143,1660.587,65.6191062120692,31.587017375793582,3385.369563213045,6252.165194302342,0.2925948750105966,112.4554382592423,0.906288773815322
mp-554749,P18Ir6O54,78,4.574808981493762,934.60136456,2574.78,70.99063443558346,33.1625291698113,2692.3861013017668,5018.265008591148,0.2978998986277394,91.55194347315086,0.7168734526455371
mp-559292,P6Pb3Xe11F58,78,3.8533976340266136,1445.17465952,3353.551,15.597728327612495,3.6206765570288697,969.3328967009412,2302.301930574094,0.3922713977930741,28.864853686113413,0.0151687531269516
mp-766800,Li6Fe12P12O48,78,2.774862175394386,1107.96027686,1851.426,50.18561904889612,22.7328647019722,2862.242164031882,5386.004669379647,0.3032237764064374,92.02316311979294,0.5352634955101785
mp-16001,Rb10Ti12Ag2Se54,78,4.4325506636919,2213.57652679,5908.659999999999,21.05089472271637,13.904720084490968,1771.1456267868855,2988.6066406779446,0.2293306161942007,44.8123259888874,0.3725688775212287
mp-570535,Ni2H40C16N20,78,1.5369770105130331,680.68721305,630.0219999999999,38.56446960360625,13.797989411721924,2996.2235823965502,6087.768426793655,0.3401671122431347,113.8631820924296,0.2241254729275659
mp-1199991,Na6H36C6S6N6O18,78,1.5032447229931938,895.55862212,810.708,19.460214162494744,8.491197961185456,2376.6741305209707,4525.142320676188,0.3095342246254631,82.09578187432291,0.1486245839657335
mp-1214619,C40Cl36O2,78,1.7511698044506332,1696.21017617,1788.746,7.469870440268124,6.977452558034407,1996.1092910242776,3094.874642213494,0.1438508154403215,54.69837662025817,0.2609414429526321
mp-1212044,K6Ca6V12F54,78,2.9467119141831044,1190.32978203,2112.252,43.68476029446446,20.055668984618965,2608.8537702987423,4888.736160346806,0.3009164618001329,81.8713889537122,0.4471256232727657
mp-1212566,La24Ti6O48,78,5.195677846946287,1402.72494868,4388.898,97.17137266305846,38.45186652496591,2720.4303131285656,5345.091420970323,0.325200770702542,81.0797100646232,0.805480738765108
mp-1213558,Eu4Hf4Mo14O56,78,4.252639059676643,1390.4742221,3560.92,32.95905372256056,16.05751968099813,1943.166298358013,3575.58189919614,0.2904350597779221,57.82569089836966,0.2988293129146256
mp-759320,Li9Mn9P12O48,78,2.865699806128068,983.09496994,1696.551,72.34668408574501,32.16348362091984,3350.164970704504,6341.177910221856,0.3064023238620149,112.1353742365348,0.8350591073465884
mp-1173843,Na6H24Ru4C8O36,78,2.4401584070700637,842.8001719,1238.464,29.377750072160907,12.102717082023185,2227.062629631674,4318.837480017175,0.3188866121382222,78.59561295499135,0.1829156450017168
mp-21922,Te18Pb12O48,78,6.594207395461787,1397.91178424,5551.151999999999,26.853349872215283,15.540577945861765,1535.1551784761473,2685.9880919227508,0.2574327295247853,45.419907516719576,0.2725565851600576
mp-1173622,Pr10Te14Mo2Cl6O46,78,5.409719624791212,1330.99667457,4336.032,43.1749509184795,22.03245428372208,2018.1064028902629,3662.148820121333,0.2819393728271793,60.87314228186364,0.440247687605957
mp-26561,Li9Mo9P12O48,78,3.4347869505018465,998.61745218,2065.569,75.79354749579893,32.13833212228796,3058.8752471579087,5877.250348865196,0.3142428766299814,101.95488172216815,0.7281642930337485
mp-1196196,Ni2Ru10C34O32,78,2.487397992384186,1367.52310577,2048.428,14.410941656775298,6.69799166072149,1640.9662974817295,3063.321968480211,0.2987818311620615,49.15588739218767,0.0996552519827133
mp-1173642,Na6Mn6Fe6P12O48,78,2.6986763188726224,1195.14291625,1942.278,39.06424818290881,21.279559666352085,2808.057001621729,4998.891423791387,0.2694893597643161,87.66237218998484,0.6099584491815924
mp-541930,Fe6P18O54,78,2.9289059480514585,995.8956715,1756.548,48.83371333338616,26.507029596838247,3008.346235784973,5360.959314763887,0.2701811163722781,99.80986055647786,0.7632469932570063
mp-530885,Rb16Sn16F47,79,4.192154948869079,1647.74336051,4159.754,27.938363710497587,14.164041203920522,1838.124515951536,3342.061535967074,0.2831572774787508,51.64373652432034,0.2714575194286809
mp-1196821,Fe2H54N18Cl4O1,79,1.1157291308893482,857.36834069,576.059,12.446086390232765,7.599291906253587,2609.799702988426,4498.502045277312,0.2463382497221391,90.76244867038643,0.2003047196406165
mp-1201666,V12Co1H24C8N2O32,79,2.1376678673557064,1033.55495209,1330.499,34.93634776910478,13.075496162058672,2473.1984988062727,4949.628379908649,0.3336232695875813,81.70120004839255,0.2090017565459906
mp-764560,Na40Cr8O32,80,2.632408140345433,1165.46418814,1847.536,43.75329465299256,25.638395539934997,3120.820636774511,5441.235465692139,0.2548883682298823,98.07516519594787,0.8491967833604945
mp-1195356,Ge8Bi8N8O56,80,4.437803947795376,1220.21569922,3260.96,18.912352668184003,12.38821224474262,1670.7838267682478,2825.5391558356578,0.2311790854473578,51.567208753319214,0.2483605015010742
mp-21792,Na40Co8O32,80,2.9538495115632,1069.83542454,1903.032,50.72055333750582,29.108009207344672,3139.1500041882964,5505.4534909293225,0.2591322696238866,101.55809674775664,0.9233046320460676
mp-1177570,Li12V8P12O48,80,2.6208171266528097,1033.08203732,1630.468,69.555164632059,32.25787534727879,3508.3225959105494,6553.6706402651935,0.299160981465344,115.39744225459044,0.909079286380928
mp-1245179,Cr16Fe16O48,80,4.177118474959712,991.23311876,2493.408,126.45551390031412,43.50902673888709,3227.388800932447,6645.407124155892,0.3456672719374259,108.28553263544244,0.8058837749065658
mp-726140,Ca8V12Co8Ag4O48,80,4.282236469298352,1009.32741785,2602.816,112.67886171879836,39.62777531830772,3042.037217540449,6217.052447246692,0.3426071686967052,101.41144271012264,0.713006274973987
mp-1176752,Li4Fe16P12O48,80,3.331125409083246,1027.37795452,2060.924,96.80247350559384,39.974422904586405,3464.1413916315496,6712.701257375423,0.318508082236212,114.43834587423552,0.9812881513124398
mp-556622,Tl16Os8C8Br16O8F24,80,5.739346414362858,1953.12678418,6750.464,13.537512416044729,8.072317163415557,1185.9541229526951,2057.67744281153,0.2512886524674337,31.363922545672605,0.1227697474296357
mp-555419,Te12As8C6N6F48,80,3.723257555516313,1426.57455316,3198.588,14.177032680999792,4.32321227569644,1077.5606920150296,2314.2771371460917,0.3615961184907872,32.0914303666623,0.0264157044748096
mp-743862,Ca8Y4Fe16Sb4O48,80,4.590412829232278,1021.85449325,2824.76,120.46287495873769,46.71173133207431,3189.973753986439,6309.531272507156,0.3283079249204326,105.7061019179286,0.9846933417546818
mp-1245255,Zn40O40,80,4.982093846985554,1085.36152306,3256.32,100.65735768896128,37.033413169027305,2726.4084444578616,5487.704144065328,0.3361379918350818,88.63901012126209,0.6428534242695197
mp-695994,Mn8As8H24O40,80,3.131366116616116,903.12571724,1703.032,41.60430205880553,16.33550706679197,2284.017283558756,4499.106239753401,0.3264007363797485,78.84674396086021,0.239842397495935
mp-640883,V8Bi8Pb16O48,80,7.437315872860618,1375.94770256,6162.527999999999,41.41452559730578,19.99694994094104,1639.7353756373352,3025.467495904948,0.2920457891354987,48.97702970980497,0.3022790615155551
mp-680422,C16Br64,80,3.054117033241988,2884.98419665,5306.032,2.2950084675148164,1.1379511375752418,610.4062469700143,1117.2474369405645,0.2872452078318806,14.236297478713936,0.0084247434680638
mp-782665,Li16V16F48,80,2.9428950123231816,1037.14039107,1838.032,58.71358886738332,15.604408762342006,2302.694240278835,5198.15644910591,0.3779285418836799,76.43721996863047,0.1573294455901666
mp-1196831,S80,80,1.6508684107564453,2580.28704944,2565.2,0.3059004294655441,0.3087511090151836,432.462081601234,659.288464151366,0.1223851292556385,10.283049376704488,0.0029810310954708
mp-1212590,Pr8P12H20W4O36,80,4.317412751014827,1088.65185854,2830.436,59.228134279646525,26.240811444012053,2465.340131748386,4671.434632698998,0.3069820973123836,79.76658116826898,0.5038765150197434
mp-758536,K4Al8P8H16O44,80,2.4344326691295963,914.12685204,1340.124,64.33267726730449,32.47099450732945,3652.152564355652,6649.093083459342,0.28397701645196,124.89067388428734,0.9987334330918428
mp-776781,Li40Fe8S32,80,1.9914596719784297,1459.63707436,1750.48,34.68243926308311,16.00261546452087,2834.7171203684834,5303.748540536798,0.3000505077662969,83.10336496243,0.4066899094911529
mp-1212710,H28C8N36O8,80,1.4061367316443092,893.45518906,756.556,28.02041730413564,8.452645491248171,2451.785943332244,5286.04208259349,0.3629506637089172,85.35922454191343,0.0993430884832776
mp-705890,Ca8V12Ni8Ag4O48,80,4.348143980333535,993.29515954,2600.896,111.93924717519371,40.31208417479689,3044.848354055997,6172.974422471678,0.3392360240254817,102.00245546341496,0.7411653639563067
mp-772885,Li12Cr12Ni8O48,80,3.2164251351380377,1004.03152345,1944.74,85.52374425554491,32.00233522840749,3154.3081018701128,6313.1530846770565,0.3336524610478671,105.2133040785236,0.6379206844120563
mp-1245147,Cr16Fe16O48,80,4.048529857763933,1022.71647211,2493.408,118.0097827122709,41.05868058279028,3184.5921582124465,6532.301931986728,0.3441156998004237,105.71976539534982,0.7676445330195094
mp-1245256,Cr8Fe24O48,80,3.969744478585093,1055.89433025,2524.2,102.96838368015857,33.6462578997576,2911.3009900848947,6102.391988583419,0.3526662406504885,95.7341820591701,0.5423657469145571
mp-775234,Li12V12Fe8O48,80,3.10443219479029,1021.29936622,1909.308,82.9722135253064,32.10433389030505,3215.812673307447,6365.188057688952,0.3286373430775877,106.58625005844372,0.680518807120764
mp-26701,Li12Sn8P12O48,80,3.508595002492119,1028.27240786,2172.612,58.56311106120759,27.67345927599654,2808.4397103826404,5216.107083827697,0.2958811028706872,92.482063067475,0.6356979545615432
mp-777839,Li12Mn4V4P12O48,80,2.8548575726883554,957.68762675,1646.452,74.82918273667394,34.4721171146244,3474.895551356015,6504.6940293052885,0.300323437987486,117.23914998736883,0.9316332426823892
mp-1181143,K4Tb4N16O56,80,2.50607780010487,1267.02797258,1912.148,15.082219157054883,7.25367598590354,1701.3035233711817,3142.849258798691,0.2927534310281519,52.23691876488296,0.1102255032872422
mp-705898,Ca8V4Fe16Bi4O48,80,4.969439012069588,1009.75334634,3021.784,113.69841831047846,46.15950072102962,3047.73265841836,5938.385891802078,0.3212049043403305,101.300197823322,0.9731715570663572
mp-772738,Li12Fe8P12O48,80,2.9828125853801306,929.54335014,1669.692,81.5113650751804,37.0667397920794,3525.16306574159,6625.409279867521,0.3025570141344217,120.1576253190888,0.9925303183577644
mp-1201920,Cs16Se64,80,4.105870001833113,2903.84652577,7179.92,10.9105450293987,6.589500332365459,1266.84547552707,2190.2436712349067,0.2486275410709635,29.34515908532761,0.1237162850295462
mp-758812,Li12Sb8P12O48,80,3.613560455011143,1009.6162987,2197.012,65.27915336872158,33.78600404791772,3057.741393392945,5525.5250810812295,0.2792951767426092,101.09926686292214,0.9227953343549602
mp-568508,Cs8Rb8Mn16Cl48,80,3.3021745006982703,2176.30615079,4327.736,19.26822796610336,9.004025565026469,1651.2709855027358,3077.4350568254545,0.297840155033206,42.36242129416407,0.1543254028636368
mp-757678,Li12V8P12O48,80,2.6096672109926464,1037.49592486,1630.468,69.11240067099139,31.845123415179447,3493.243854534988,6538.620694754151,0.3002875628988823,114.75465913720848,0.8887699691948443
mp-559182,P16Ir8Cl8F48,80,3.635473366348157,1474.84330923,3228.848,11.418318872752607,3.5126470011664472,982.9620939079066,2104.540949089783,0.3604896790687618,28.946873957654603,0.0199905184023096
mp-28585,Nb24I8Cl48,80,3.9590130672112056,2074.86403216,4946.72,11.079882634103749,5.936865987452039,1224.5743410549603,2190.454460467047,0.2726878147903562,31.82029352865661,0.0855275678406136
mp-759390,Li12Bi8P12O48,80,4.535052484150649,1059.9644372,2894.772,58.33591538445924,30.948200018942124,2612.320982635614,4686.395177347431,0.2746008265788429,84.93358159001966,0.7526824472054895
mp-1204573,Cu12P32Se24I12,80,3.8924022746832416,2206.31302946,5171.608,11.112024127106483,6.327480972198113,1274.989373362899,2241.040463097078,0.2607067280709119,32.412089411957005,0.1029623428277439
mp-541668,Sb8P16O56,80,3.7071279230211607,1059.65491392,2365.608,47.80468049211057,22.344612656905102,2455.091196352062,4575.14719550185,0.2977968682201246,80.0594970887138,0.4480746845458681
mp-1201068,Ce4P20O56,80,3.1604203963439623,1090.73264444,2075.888,31.42967170754551,16.875861559956356,2310.7903702720605,4130.913353499007,0.2722860574728782,74.39587016839288,0.3710345733130902
mp-16383,Na12Cr8As12O48,80,4.167400992265513,939.93291987,2358.864,106.53657287946828,41.6296049291889,3160.5924570311213,6235.6554050452005,0.3271384001689423,107.67430214074582,0.8526658521160642
mp-559349,Sb8Cl4F68,80,3.1830643430261536,1256.10604305,2407.7560000000003,12.733605231139006,5.411131763183379,1303.831129673473,2503.409195464634,0.3138882091231481,40.25674472665745,0.0551289754998871
mp-1196483,Bi32O48,80,8.65998767920561,1429.57780802,7455.312,53.19056556054326,22.56009188648476,1614.0307147604476,3100.897704842552,0.3141997171621062,47.73307550188916,0.2964565794860833
mp-1200540,Ho32Ru8Br40,80,6.408918424028731,2405.12984406,9282.48,23.510653241143032,12.105016172227822,1374.3277481754396,2487.327202808889,0.2802736116424606,34.02742251187919,0.1974106739784613
mp-699575,Co16Si16O48,80,4.080403097382486,879.14680131,2160.256,120.07075897875076,45.61265928153633,3343.421741078649,6658.139799042145,0.3314076272395765,116.53528580377248,0.9372959799180878
mp-780769,Li8Cu8P16O48,80,3.055017482533887,993.31449845,1827.432,56.58971700670748,23.55016848527656,2776.451933922611,5366.728992026843,0.3172699302982582,92.74221178826286,0.4619932273607304
mp-776255,Li40Sb8S32,80,2.339852767805948,1616.53944625,2277.8,31.876869614057387,15.34205031931748,2560.6335769372586,4729.261054677639,0.292623916081103,72.48855390728424,0.3808621118291475
mp-685385,Tl16In24Se40,80,6.451104959967609,2364.09313554,9184.16,18.936075940859773,12.967244087416264,1417.773285703994,2369.6900624092864,0.221236337086844,35.061647493629735,0.2866922914049908
mp-662789,Te12As8S12F48,80,3.557112247499532,1599.95854862,3427.26,13.804315825747754,3.893451535171962,1046.209361003186,2310.8808105321223,0.3710959725323222,30.027818182520942,0.0220092559551928
mp-757747,Li4Sn16P12O48,80,4.093612015284472,1244.03593842,3066.764,40.67967769921512,18.869728756265296,2146.9873687034765,4010.415000001021,0.2991282248030595,66.37812484636662,0.346295596650004
mp-653788,Mn8C32I8O32,80,2.5373457569230293,1538.65967229,2351.056,9.08257718793332,4.634741529199341,1351.5214227403894,2452.5575542578977,0.2819456391127466,38.8433247974928,0.0634624394137732
mp-556273,S32N40Cl8,80,1.8598971420938284,1669.58376253,1869.984,9.211136306726418,9.16594940006362,2219.955475751669,3394.618404590769,0.1263814172941076,61.05209720692125,0.3886475632033598
mp-24228,Na8Cu4H24C8O36,80,2.387478147836044,788.98028867,1134.348,35.02586667947994,13.063295373570408,2339.1424516806774,4686.801065849589,0.3341392030928895,84.55610050977636,0.1775553647462604
mp-28437,Ru8Cl8F64,80,2.987601161778317,1282.87095044,2308.056,6.514538607693523,4.103048101542999,1171.9038860060534,2002.915329781937,0.239727676938578,35.60577523404292,0.0565177405962314
mp-1203856,Mn12P8O60,80,2.780090895455507,1115.17180325,1866.988,45.730375575670784,21.166376632831422,2759.2672233391268,5157.581316758879,0.2995070377113675,88.4790509326105,0.480249142456741
mp-573631,Cs24As56,80,4.0302234396049865,3042.99559544,7385.352,10.041765466321875,9.66752144369138,1548.7916899713966,2385.362866330113,0.135580414966441,34.90038114156576,0.3404207512833437
mp-1244932,Ga32O48,80,4.912664897702078,1013.75104958,2999.088,136.13731308165455,46.66143254798669,3081.9136290458828,6354.1919582409255,0.3461959034293372,102.6404558045106,0.8280243974871375
mp-654129,Ga8Ag8P16Se48,80,4.315365540482048,2195.85299257,5706.392,8.727327073289244,7.323211365144636,1302.6927313203537,2070.039130056709,0.1721458317290583,32.845832858285966,0.1738599513998091
mp-1204555,Mg8As8O64,80,2.4281930405566725,1243.1131768,1817.752,12.03327982561211,7.327922649390058,1737.1960499936515,2996.573410988997,0.2468926917731505,53.38199561533784,0.1433341057584872
mp-694966,Li12V8P12O48,80,2.4674398289629127,1097.29893506,1630.468,50.76565365818011,24.745848777969734,3166.8529074908647,5826.333722762459,0.2903401261037185,101.97951252074375,0.6765934848651087
mp-1204887,K16Hf8O16F40,80,3.636522977018924,1401.60381107,3069.3920000000003,30.12549341610023,13.486714918940036,1925.794405710604,3637.177451417178,0.3052238586937792,57.26347776981515,0.2225163372128533
mp-1244905,Cr16Fe16O48,80,4.118161375114622,1005.42397352,2493.408,123.65535124877178,40.91052030079335,3151.85203357747,6578.175768808242,0.3510092966730094,105.32684805335752,0.7120850369275563
mp-21932,Na12Li12Co8F48,80,2.949335376663209,981.11032195,1742.54,43.04791691327888,17.607472610139006,2443.3542100855743,4749.2921204916665,0.3200273339308221,81.98209784299995,0.2971401186353188
mp-774815,Na9Li7V16O48,80,2.8262334096425743,1080.23891308,1838.521,50.88398497671341,21.41560945387572,2752.714725588702,5301.643189982219,0.3154543363981064,89.39268036541519,0.433550718510711
mp-12040,K40Fe8O32,80,2.6002190352856007,1611.03869088,2522.648,34.582025498155794,17.565933146215606,2599.1458242170816,4723.036167287779,0.2828005669235316,73.57248854116816,0.4674932457259314
mp-1100381,Ca16Sn16S48,80,3.316537560295675,2042.70446348,4079.728,29.65489044653689,18.041946989190524,2332.37963719721,4024.282224714359,0.2470911528048754,60.73750675739495,0.5586026554503508
mp-699570,V8Te32Cl32O8,80,4.5883914939053465,2082.14066566,5753.224,14.246462112103291,5.749007705503336,1119.3507958469418,2185.2888573323667,0.3221530795427323,29.234014094674865,0.0562919025724677
mp-1245289,Cr8Fe24O48,80,4.211199481005603,995.35315446,2524.2,119.39321230127668,40.25496162811617,3091.7673135142068,6410.672509747241,0.3484508055659409,103.63055524525684,0.6994691811386178
mp-28840,Y32Ru8I40,80,5.10700592656608,2838.52552044,8729.712,15.603560702506538,12.482780412239844,1563.4085563691172,2512.8310047880595,0.1842118874046196,36.23166276940665,0.371912227288834
mp-1245115,Sn40O40,80,5.008791465345084,1786.41724123,5388.36,29.41762883353431,15.91443289322654,1782.4982339844616,3179.559545055974,0.2708336023356104,48.6765018151492,0.3205682131642413
mp-568365,Li48Br24N8,80,2.6742692275696816,1467.24669542,2362.92,31.185297404368598,21.21365843787012,2816.470602074434,4715.70952541694,0.2227445130148324,81.66907196171002,0.789843772031346
mp-758962,Li12Fe8P12O48,80,2.9783824975322526,930.92596594,1669.692,82.12345563081087,36.84611527378864,3517.269270110024,6638.3796024413,0.3048518487061598,119.8642052435808,0.970991251240672
mp-770780,Mn8P16O56,80,3.142718379579157,967.49720196,1831.032,62.792025352697145,31.727641030548345,3177.3580614018106,5782.816668750416,0.2837771111940987,106.615931114303,0.8661766273550695
mp-1202280,Nb6H40C10Cl14O10,80,2.0299814568220413,1124.12987586,1374.198,14.291739343395731,6.794048518609261,1829.440488895244,3391.577803914331,0.2948213556183299,58.47227781791672,0.1053891283313841
mp-768853,Rb40Fe8O32,80,3.783366695916333,1921.3293103,4377.448,27.832413746394327,11.647051397280755,1754.5622362228128,3385.4352423600367,0.3163780862539558,47.03279943699334,0.1809790106393801
mp-562074,Cs8K32Tl8O32,80,4.2117073873220505,1759.02900227,4461.408,31.960347461105016,14.053020816056868,1826.6517174020823,3469.4854453562502,0.3082529599050995,50.374324865149845,0.2327339303341945
mp-561057,Sb8P16O56,80,3.790961636395364,1036.22159677,2365.608,50.90104168992611,24.59968691197476,2547.358651607243,4698.829143828199,0.2918841221099212,83.62762150534125,0.5260758803394876
mp-1212504,Nd8P12H20W4O36,80,4.473758585381551,1060.5006258,2857.092,61.03540450631286,27.35195376875928,2472.622998709432,4668.490181738729,0.3050542244005505,80.68406097965129,0.528543733143582
mp-643577,Mn16Ge16O48,80,4.806208220999775,970.59785367,2809.2,116.9877176653119,38.02737645211521,2812.8520579247274,5906.815951552943,0.353361302242731,95.13959164139406,0.5725345424057974
mp-559251,K12Cr8P12S48,80,2.0613409591511545,2252.36685237,2795.952,11.665800855651192,4.48842411797929,1475.6114865922823,2926.186117166872,0.3294923332695982,37.57820338595096,0.056478218104912
mp-1210926,Pr4Re12O64,80,4.582166172585831,1385.11236227,3822.052,15.460253608651422,10.432926618632852,1508.9250170471844,2531.760596787779,0.2245489488213063,44.61152742261329,0.2026353146168976
mp-1182684,C80,80,1.0795972905540028,1477.97339652,960.88,19.005431537169034,6.08621758574889,2374.339646153952,5012.069203506839,0.3553254686582776,69.82272318414329,0.0875290789938361
mp-1041877,Zn8Si16W8O48,80,5.463926970600184,975.97332282,3211.32,114.60633686892623,47.17158017578453,2938.243400173756,5699.65947624371,0.3190305037211848,98.74701889339892,0.9621073240224648
mp-1202488,Cs16Te4Se60,80,4.096773214763035,2989.15700984,7374.48,11.318065711502143,6.581776982510763,1267.5077387364568,2214.673627014984,0.2564468181949635,29.105220758121185,0.1202910668379279
mp-735046,K8V8P8H8O48,80,2.6458808038492947,1094.62995249,1744.128,38.63752603603522,20.83564199700946,2806.197966675188,5010.2455180754205,0.2714525061350678,90.22903709310212,0.5593980634645155
mp-768986,Li40Bi8O32,80,4.493019135423145,909.72817633,2461.448,64.25111075525324,36.428781107072254,2847.4308496841977,5011.056957416289,0.2615731399958109,97.26360028950909,0.9811267944372892
mp-1245304,Co40O40,80,4.769643593606225,1043.51966217,2997.28,133.6187383602513,23.18011164307574,2204.523829489356,5873.185484118018,0.4180019133425353,73.43054526436538,0.141589319878142
mp-644828,Au4Xe8F68,80,3.89592167462177,1334.14770775,3130.076,8.711431455427181,4.271440933304248,1047.085375921772,1922.989608079876,0.2892778669278338,31.587596532281484,0.0414664093226242
mp-706235,Na4Ca8V12Zn8O48,80,3.846035908308912,999.58083365,2315.112,113.2071292140271,41.45556113037726,3283.1046910767227,6618.64472998198,0.336822085681452,109.71777863425596,0.8387732058654007
mp-581237,K12Fe8P12O48,80,2.875445840818383,1187.10079323,2055.576,55.9678358129681,30.18850385814923,3240.1730012723897,5784.66504713286,0.2714054418917528,101.4036642392597,0.9617278751462596
mp-532537,Ca8Mn8V12Ag4O48,80,4.094311793810394,1042.69211142,2570.856,104.52005022733114,38.013151959973634,3047.028277794974,6156.8894051954885,0.3378155351630102,100.41842290468938,0.7185265145990981
mp-757298,Li12Cr8P12O48,80,2.707073892468854,1005.33683137,1638.9,79.55175882632822,34.783068212681776,3584.5437796896067,6820.451701362747,0.3091906152450725,119.13153690986962,0.9325079601517882
mp-557953,Hg24Te8O48,80,8.432006885554527,1300.3606101,6602.912,64.50490260669571,26.388842177517784,1769.068671497998,3438.4315040020288,0.3199971611794908,54.03729425285365,0.3542533933928281
mp-560833,B12Pb24Cl4O40,80,7.254401277701266,1346.95403439,5884.303999999999,56.31946389643928,27.08341196435983,1932.1947619825416,3569.4991775056624,0.2927731882210846,58.12891305025314,0.4769818645679063
mp-1245154,Fe32O48,80,4.012952841553614,1057.26714694,2554.992,107.12216257217706,34.92048048321828,2949.905321150437,6188.431794159501,0.3529816541157897,96.96575871975776,0.5691206118320145
mp-3538,Hg24Te8O48,80,8.81606658857535,1243.7122052,6602.912,75.95084715415234,33.37945359760532,1945.817839461932,3696.393547322088,0.3083344255557359,60.23439782663311,0.5243318874397356
mp-1245133,Sn40O40,80,5.069741897179885,1764.94023027,5388.36,30.45028193988792,16.678578296306355,1813.7882708714544,3223.773522549984,0.2684161731936779,49.716538470656126,0.3447607762137852
mp-695979,Al2H36Br6O36,80,1.5472030651783195,1229.58937099,1145.64,12.107661330581026,5.405176023457933,1869.094511708988,3533.204551775564,0.3057004183210247,58.060469543645546,0.0826107052479256
mp-1245204,Cr16Fe16O48,80,4.030696545724825,1027.24135305,2493.408,117.52805632891472,38.5197927534619,3091.376629193319,6473.051494259117,0.3522651397518355,102.58668294666082,0.655493659143511
mp-770670,Mn8P16O56,80,3.1341569405358385,970.14007163,1831.032,61.77274150259613,31.337299152752944,3162.062224491868,5748.13367122643,0.2830383092250215,105.9965676790368,0.8556774221124142
